arquivo,escopo,nome,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time,bugs
sample_factory/algo/sampling/evaluation_sampling_api.py,funcao,run,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
sample_factory/algo/sampling/evaluation_sampling_api.py,funcao,stop_sampling,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/sampling/evaluation_sampling_api.py,funcao,eval_stats,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/sampling/evaluation_sampling_api.py,funcao,eval_episodes,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/sampling/evaluation_sampling_api.py,funcao,eval_env_steps,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/sampling/evaluation_sampling_api.py,funcao,_on_new_trajectories,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
sample_factory/algo/sampling/inference_worker.py,funcao,init_inference_process,3,6,3,6,9,9,20.2647,28.5293,1.5,42.794,2.3774,0.0095
sample_factory/algo/sampling/inference_worker.py,funcao,__init__,2,6,3,6,8,9,17.5098,27.0,1.0,27.0,1.5,0.009
sample_factory/algo/sampling/inference_worker.py,funcao,initialized,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/sampling/inference_worker.py,funcao,report_msg,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/sampling/inference_worker.py,funcao,init,4,6,4,7,10,11,23.5098,36.5412,2.3333,85.2628,4.7368,0.0122
sample_factory/algo/sampling/inference_worker.py,funcao,should_stop_experience_collection,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/sampling/inference_worker.py,funcao,should_resume_experience_collection,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/sampling/inference_worker.py,funcao,_batch_slices,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
sample_factory/algo/sampling/inference_worker.py,funcao,_batch_individual_steps,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/sampling/inference_worker.py,funcao,_unsqueeze_0dim_tensors,2,2,2,2,4,4,4.0,8.0,1.0,8.0,0.4444,0.0027
sample_factory/algo/sampling/inference_worker.py,funcao,_prepare_policy_outputs_batched,6,9,7,13,15,20,44.0391,78.1378,4.3333,338.5972,18.811,0.026
sample_factory/algo/sampling/inference_worker.py,funcao,_prepare_policy_outputs_non_batched,3,4,3,5,7,8,12.7549,22.4588,1.875,42.1103,2.3395,0.0075
sample_factory/algo/sampling/inference_worker.py,funcao,_handle_policy_steps,2,4,2,4,6,6,10.0,15.5098,1.0,15.5098,0.8617,0.0052
sample_factory/algo/sampling/inference_worker.py,funcao,_get_inference_requests_serial,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/sampling/inference_worker.py,funcao,_get_inference_requests_async,3,8,4,8,11,12,28.7549,41.5132,1.5,62.2698,3.4594,0.0138
sample_factory/algo/sampling/inference_worker.py,funcao,_run,1,1,1,1,2,2,0,2.0,0.5,1.0,0.0556,0.0007
sample_factory/algo/sampling/inference_worker.py,funcao,_report_stats,3,6,3,6,9,9,20.2647,28.5293,1.5,42.794,2.3774,0.0095
sample_factory/algo/sampling/inference_worker.py,funcao,_cache_cleanup,2,4,2,4,6,6,10.0,15.5098,1.0,15.5098,0.8617,0.0052
sample_factory/algo/sampling/inference_worker.py,funcao,on_stop,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/sampling/non_batched_sampling.py,funcao,__init__,2,4,2,4,6,6,10.0,15.5098,1.0,15.5098,0.8617,0.0052
sample_factory/algo/sampling/non_batched_sampling.py,funcao,_env_set_curr_policy,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/sampling/non_batched_sampling.py,funcao,_update_training_info,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
sample_factory/algo/sampling/non_batched_sampling.py,funcao,_on_new_policy,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/sampling/non_batched_sampling.py,funcao,update_traj_buffer,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/sampling/non_batched_sampling.py,funcao,set_trajectory_data,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/sampling/non_batched_sampling.py,funcao,reset_rnn_state,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/sampling/non_batched_sampling.py,funcao,curr_actions,2,3,2,3,5,5,6.7549,11.6096,1.0,11.6096,0.645,0.0039
sample_factory/algo/sampling/non_batched_sampling.py,funcao,_process_action_space,2,4,3,5,6,8,10.0,20.6797,1.25,25.8496,1.4361,0.0069
sample_factory/algo/sampling/non_batched_sampling.py,funcao,record_env_step,5,8,5,8,13,13,35.6096,48.1057,2.5,120.2643,6.6813,0.016
sample_factory/algo/sampling/non_batched_sampling.py,funcao,finalize_trajectory,5,8,6,11,13,17,35.6096,62.9075,3.4375,216.2444,12.0136,0.021
sample_factory/algo/sampling/non_batched_sampling.py,funcao,update_rnn_state,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/sampling/non_batched_sampling.py,funcao,_episodic_stats,1,3,2,4,4,6,4.7549,12.0,0.6667,8.0,0.4444,0.004
sample_factory/algo/sampling/non_batched_sampling.py,funcao,init,2,8,4,8,10,12,26.0,39.8631,1.0,39.8631,2.2146,0.0133
sample_factory/algo/sampling/non_batched_sampling.py,funcao,_reset,2,6,3,6,8,9,17.5098,27.0,1.0,27.0,1.5,0.009
sample_factory/algo/sampling/non_batched_sampling.py,funcao,_process_policy_outputs,4,6,5,7,10,12,23.5098,39.8631,2.3333,93.014,5.1674,0.0133
sample_factory/algo/sampling/non_batched_sampling.py,funcao,_process_rewards,3,5,3,5,8,8,16.3645,24.0,1.5,36.0,2.0,0.008
sample_factory/algo/sampling/non_batched_sampling.py,funcao,_process_env_step,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
sample_factory/algo/sampling/non_batched_sampling.py,funcao,_finalize_trajectories,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
sample_factory/algo/sampling/non_batched_sampling.py,funcao,_format_policy_request,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
sample_factory/algo/sampling/non_batched_sampling.py,funcao,_prepare_next_step,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/sampling/non_batched_sampling.py,funcao,advance_rollouts,3,4,3,5,7,8,12.7549,22.4588,1.875,42.1103,2.3395,0.0075
sample_factory/algo/sampling/non_batched_sampling.py,funcao,update_trajectory_buffers,5,5,5,10,10,15,23.2193,49.8289,5.0,249.1446,13.8414,0.0166
sample_factory/algo/sampling/non_batched_sampling.py,funcao,generate_policy_request,2,3,2,3,5,5,6.7549,11.6096,1.0,11.6096,0.645,0.0039
sample_factory/algo/sampling/non_batched_sampling.py,funcao,synchronize_devices,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/sampling/non_batched_sampling.py,funcao,close,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/sampling/rollout_worker.py,funcao,init_rollout_worker_process,5,11,6,13,16,19,49.6634,76.0,2.9545,224.5455,12.4747,0.0253
sample_factory/algo/sampling/rollout_worker.py,funcao,__init__,6,11,10,20,17,30,53.5635,122.6239,5.4545,668.8576,37.1588,0.0409
sample_factory/algo/sampling/rollout_worker.py,funcao,report_msg,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/sampling/rollout_worker.py,funcao,init,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
sample_factory/algo/sampling/rollout_worker.py,funcao,_decorrelate_experience,3,6,3,6,9,9,20.2647,28.5293,1.5,42.794,2.3774,0.0095
sample_factory/algo/sampling/rollout_worker.py,funcao,_maybe_send_policy_request,3,5,3,5,8,8,16.3645,24.0,1.5,36.0,2.0,0.008
sample_factory/algo/sampling/rollout_worker.py,funcao,_enqueue_policy_request,2,2,2,2,4,4,4.0,8.0,1.0,8.0,0.4444,0.0027
sample_factory/algo/sampling/rollout_worker.py,funcao,_enqueue_complete_rollouts,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
sample_factory/algo/sampling/rollout_worker.py,funcao,advance_rollouts,3,6,4,6,9,10,20.2647,31.6993,1.5,47.5489,2.6416,0.0106
sample_factory/algo/sampling/rollout_worker.py,funcao,on_trajectory_buffers_available,4,8,5,8,12,13,32.0,46.6045,2.0,93.209,5.1783,0.0155
sample_factory/algo/sampling/rollout_worker.py,funcao,on_update_training_info,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/sampling/rollout_worker.py,funcao,on_stop,2,4,2,4,6,6,10.0,15.5098,1.0,15.5098,0.8617,0.0052
sample_factory/algo/sampling/sampler.py,funcao,__init__,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/sampling/sampler.py,funcao,started,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/sampling/sampler.py,funcao,initialized,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/sampling/sampler.py,funcao,init,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/sampling/sampler.py,funcao,connect_model_initialized,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/sampling/sampler.py,funcao,connect_on_new_trajectories,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/sampling/sampler.py,funcao,connect_trajectory_buffers_available,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/sampling/sampler.py,funcao,connect_stop_experience_collection,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/sampling/sampler.py,funcao,connect_resume_experience_collection,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/sampling/sampler.py,funcao,connect_report_msg,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/sampling/sampler.py,funcao,connect_update_training_info,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/sampling/sampler.py,funcao,stoppable_components,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/sampling/sampler.py,funcao,heartbeat_components,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/sampling/sampler.py,funcao,join,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/sampling/sampler.py,funcao,_init_inference_workers,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/sampling/sampler.py,funcao,_inference_workers_initialized,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/sampling/sampler.py,funcao,_make_inference_worker,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/sampling/sampler.py,funcao,_make_rollout_worker,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/sampling/sampler.py,funcao,_for_each_inference_worker,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/sampling/sampler.py,funcao,_for_each_rollout_worker,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/sampling/sampler.py,funcao,_for_each_worker,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/sampling/sampler.py,funcao,_connect_internal_components,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/sampling/sampler.py,funcao,_inference_worker_ready,2,3,2,3,5,5,6.7549,11.6096,1.0,11.6096,0.645,0.0039
sample_factory/algo/sampling/sampling_utils.py,funcao,__init__,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/sampling/sampling_utils.py,funcao,init,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/sampling/sampling_utils.py,funcao,advance_rollouts,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/sampling/sampling_utils.py,funcao,update_trajectory_buffers,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/sampling/sampling_utils.py,funcao,generate_policy_request,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/sampling/sampling_utils.py,funcao,synchronize_devices,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/sampling/sampling_utils.py,funcao,close,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/sampling/sampling_utils.py,funcao,rollout_worker_device,2,3,2,3,5,5,6.7549,11.6096,1.0,11.6096,0.645,0.0039
sample_factory/algo/sampling/sampling_utils.py,funcao,record_episode_statistics_wrapper_stats,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/sampling/stats.py,funcao,timing_msg_handler,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
sample_factory/algo/sampling/stats.py,funcao,stats_msg_handler,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/sampling/stats.py,funcao,samples_stats_handler,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
sample_factory/algo/sampling/sync_sampling_api.py,funcao,__init__,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/sampling/sync_sampling_api.py,funcao,start,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/sampling/sync_sampling_api.py,funcao,_on_new_trajectories,1,1,1,1,2,2,0,2.0,0.5,1.0,0.0556,0.0007
sample_factory/algo/sampling/sync_sampling_api.py,funcao,get_trajectories_sync,1,1,1,1,2,2,0,2.0,0.5,1.0,0.0556,0.0007
sample_factory/algo/sampling/sync_sampling_api.py,funcao,stop,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/utils/action_distributions.py,funcao,calc_num_actions,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
sample_factory/algo/utils/action_distributions.py,funcao,calc_num_action_parameters,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
sample_factory/algo/utils/action_distributions.py,funcao,is_continuous_action_space,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/utils/action_distributions.py,funcao,get_action_distribution,2,3,2,3,5,5,6.7549,11.6096,1.0,11.6096,0.645,0.0039
sample_factory/algo/utils/action_distributions.py,funcao,sample_actions_log_probs,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/utils/action_distributions.py,funcao,argmax_actions,1,1,1,1,2,2,0,2.0,0.5,1.0,0.0556,0.0007
sample_factory/algo/utils/action_distributions.py,funcao,masked_softmax,5,12,9,15,17,24,54.6292,98.0991,3.125,306.5597,17.0311,0.0327
sample_factory/algo/utils/action_distributions.py,funcao,masked_log_softmax,4,8,5,8,12,13,32.0,46.6045,2.0,93.209,5.1783,0.0155
sample_factory/algo/utils/action_distributions.py,funcao,__init__,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/utils/action_distributions.py,funcao,probs,3,4,3,5,7,8,12.7549,22.4588,1.875,42.1103,2.3395,0.0075
sample_factory/algo/utils/action_distributions.py,funcao,log_probs,3,4,3,5,7,8,12.7549,22.4588,1.875,42.1103,2.3395,0.0075
sample_factory/algo/utils/action_distributions.py,funcao,sample_gumbel,4,6,4,7,10,11,23.5098,36.5412,2.3333,85.2628,4.7368,0.0122
sample_factory/algo/utils/action_distributions.py,funcao,sample,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/utils/action_distributions.py,funcao,log_prob,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/utils/action_distributions.py,funcao,entropy,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/utils/action_distributions.py,funcao,_kl,3,5,3,5,8,8,16.3645,24.0,1.5,36.0,2.0,0.008
sample_factory/algo/utils/action_distributions.py,funcao,_kl_inverse,3,5,3,5,8,8,16.3645,24.0,1.5,36.0,2.0,0.008
sample_factory/algo/utils/action_distributions.py,funcao,_kl_symmetric,2,4,2,4,6,6,10.0,15.5098,1.0,15.5098,0.8617,0.0052
sample_factory/algo/utils/action_distributions.py,funcao,symmetric_kl_with_uniform_prior,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/utils/action_distributions.py,funcao,kl_divergence,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/utils/action_distributions.py,funcao,dbg_print,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/utils/action_distributions.py,funcao,_flatten_actions,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/utils/action_distributions.py,funcao,_calc_log_probs,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/utils/action_distributions.py,funcao,argmax,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/utils/action_distributions.py,funcao,_init_impl,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/utils/action_distributions.py,funcao,summaries,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/utils/agent_policy_mapping.py,funcao,__init__,5,9,5,9,14,14,40.139,53.303,2.5,133.2574,7.4032,0.0178
sample_factory/algo/utils/agent_policy_mapping.py,funcao,get_policy_for_agent,6,13,8,16,19,24,63.6155,101.9503,3.6923,376.4317,20.9129,0.034
sample_factory/algo/utils/agent_policy_mapping.py,funcao,_sample_policy,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/utils/context.py,funcao,__init__,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/utils/context.py,funcao,sf_global_context,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
sample_factory/algo/utils/context.py,funcao,set_global_context,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/utils/context.py,funcao,reset_global_context,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/utils/context.py,funcao,global_env_registry,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/utils/context.py,funcao,global_model_factory,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/utils/env_info.py,funcao,__init__,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/utils/env_info.py,funcao,obs_space,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/utils/env_info.py,funcao,action_space,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/utils/env_info.py,funcao,num_agents,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/utils/env_info.py,funcao,gpu_actions,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/utils/env_info.py,funcao,gpu_observations,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/utils/env_info.py,funcao,action_splits,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/utils/env_info.py,funcao,all_discrete,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/utils/env_info.py,funcao,extract_env_info,0,0,0,0,0,0,0,0,0,0,0,0
sample_factory/algo/utils/env_info.py,funcao,check_env_info,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
